2023-11-09 11:31:35.672 [restartedMain] INFO  com.majing.community.CommunityApplication - Starting CommunityApplication using Java 17.0.8 with PID 79328 (D:\Program Files (x86)\Java\IdeaProjects\community\community\target\classes started by majin in D:\Program Files (x86)\Java\IdeaProjects\community\community)
2023-11-09 11:31:49.308 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:31:49.314 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:31:49.315 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:31:49.321 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:31:49.323 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:31:49.329 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:31:49.330 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:31:49.335 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
2023-11-09 11:31:49.336 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.UserServiceImpl.getUserById]。
2023-11-09 11:31:49.341 [http-nio-8080-exec-1] INFO  c.m.community.controller.aspect.ServiceLogAspect - 用户[0:0:0:0:0:0:0:1]，在[2023-11-09 11:31:49]，访问了[com.majing.community.service.impl.LikeServiceImpl.likeCount]。
